json_path,sample_id,ball_count,sequence_length,collection_time,folder_name,relative_path
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175617_001746_metadata.json,20250620_175617_001746,1,2,2025-06-20T17:56:31.230030,1_balls,1_balls/metadata/20250620_175617_001746_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_185556_553523_metadata.json,20250620_185556_553523,1,2,2025-06-20T18:56:23.009582,1_balls,1_balls/metadata/20250620_185556_553523_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191131_744229_metadata.json,20250620_191131_744229,1,2,2025-06-20T19:12:01.897235,1_balls,1_balls/metadata/20250620_191131_744229_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172452_140232_metadata.json,20250621_172452_140232,1,2,2025-06-21T17:25:09.362373,1_balls,1_balls/metadata/20250621_172452_140232_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_192449_304286_metadata.json,20250620_192449_304286,1,2,2025-06-20T19:25:00.490008,1_balls,1_balls/metadata/20250620_192449_304286_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_192434_816134_metadata.json,20250620_192434_816134,1,2,2025-06-20T19:24:36.470147,1_balls,1_balls/metadata/20250620_192434_816134_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_185706_632931_metadata.json,20250620_185706_632931,1,2,2025-06-20T18:57:21.437606,1_balls,1_balls/metadata/20250620_185706_632931_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175800_193518_metadata.json,20250620_175800_193518,1,2,2025-06-20T17:58:08.812873,1_balls,1_balls/metadata/20250620_175800_193518_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190454_023635_metadata.json,20250620_190454_023635,1,2,2025-06-20T19:05:12.249335,1_balls,1_balls/metadata/20250620_190454_023635_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191252_392642_metadata.json,20250620_191252_392642,1,2,2025-06-20T19:13:12.939249,1_balls,1_balls/metadata/20250620_191252_392642_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165638_092815_metadata.json,20250621_165638_092815,1,2,2025-06-21T16:56:41.881543,1_balls,1_balls/metadata/20250621_165638_092815_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184344_089092_metadata.json,20250620_184344_089092,1,2,2025-06-20T18:43:45.640770,1_balls,1_balls/metadata/20250620_184344_089092_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191748_671766_metadata.json,20250620_191748_671766,1,2,2025-06-20T19:18:02.133104,1_balls,1_balls/metadata/20250620_191748_671766_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183509_320788_metadata.json,20250620_183509_320788,1,2,2025-06-20T18:35:34.824809,1_balls,1_balls/metadata/20250620_183509_320788_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170340_725275_metadata.json,20250621_170340_725275,1,2,2025-06-21T17:03:46.932557,1_balls,1_balls/metadata/20250621_170340_725275_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165517_396835_metadata.json,20250621_165517_396835,1,2,2025-06-21T16:55:27.063616,1_balls,1_balls/metadata/20250621_165517_396835_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184221_424259_metadata.json,20250620_184221_424259,1,2,2025-06-20T18:42:44.414714,1_balls,1_balls/metadata/20250620_184221_424259_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183051_175913_metadata.json,20250620_183051_175913,1,2,2025-06-20T18:31:04.807990,1_balls,1_balls/metadata/20250620_183051_175913_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182811_016850_metadata.json,20250620_182811_016850,1,2,2025-06-20T18:28:25.991199,1_balls,1_balls/metadata/20250620_182811_016850_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175912_225772_metadata.json,20250620_175912_225772,1,2,2025-06-20T17:59:32.841813,1_balls,1_balls/metadata/20250620_175912_225772_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_173116_019887_metadata.json,20250621_173116_019887,1,2,2025-06-21T17:31:22.256446,1_balls,1_balls/metadata/20250621_173116_019887_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174149_845599_metadata.json,20250621_174149_845599,1,2,2025-06-21T17:42:13.077151,1_balls,1_balls/metadata/20250621_174149_845599_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_173053_268987_metadata.json,20250621_173053_268987,1,2,2025-06-21T17:30:57.245432,1_balls,1_balls/metadata/20250621_173053_268987_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170222_852138_metadata.json,20250621_170222_852138,1,2,2025-06-21T17:02:28.921637,1_balls,1_balls/metadata/20250621_170222_852138_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190133_799626_metadata.json,20250620_190133_799626,1,2,2025-06-20T19:01:37.675375,1_balls,1_balls/metadata/20250620_190133_799626_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_192415_552152_metadata.json,20250620_192415_552152,1,2,2025-06-20T19:24:22.938155,1_balls,1_balls/metadata/20250620_192415_552152_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184353_552970_metadata.json,20250620_184353_552970,1,2,2025-06-20T18:43:58.729633,1_balls,1_balls/metadata/20250620_184353_552970_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182701_064527_metadata.json,20250620_182701_064527,1,2,2025-06-20T18:27:14.576004,1_balls,1_balls/metadata/20250620_182701_064527_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175635_785430_metadata.json,20250620_175635_785430,1,2,2025-06-20T17:56:48.022887,1_balls,1_balls/metadata/20250620_175635_785430_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_171705_973233_metadata.json,20250621_171705_973233,1,2,2025-06-21T17:17:22.990565,1_balls,1_balls/metadata/20250621_171705_973233_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_180300_785958_metadata.json,20250620_180300_785958,1,2,2025-06-20T18:03:33.692676,1_balls,1_balls/metadata/20250620_180300_785958_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174504_011972_metadata.json,20250621_174504_011972,1,2,2025-06-21T17:45:12.680048,1_balls,1_balls/metadata/20250621_174504_011972_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183431_552690_metadata.json,20250620_183431_552690,1,2,2025-06-20T18:34:43.704801,1_balls,1_balls/metadata/20250620_183431_552690_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170113_988660_metadata.json,20250621_170113_988660,1,2,2025-06-21T17:01:28.754626,1_balls,1_balls/metadata/20250621_170113_988660_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184010_713744_metadata.json,20250620_184010_713744,1,2,2025-06-20T18:40:23.016746,1_balls,1_balls/metadata/20250620_184010_713744_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190923_543635_metadata.json,20250620_190923_543635,1,2,2025-06-20T19:09:42.907235,1_balls,1_balls/metadata/20250620_190923_543635_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172639_700748_metadata.json,20250621_172639_700748,1,2,2025-06-21T17:26:43.815363,1_balls,1_balls/metadata/20250621_172639_700748_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182956_328426_metadata.json,20250620_182956_328426,1,2,2025-06-20T18:30:03.673951,1_balls,1_balls/metadata/20250620_182956_328426_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_192335_903739_metadata.json,20250620_192335_903739,1,2,2025-06-20T19:23:45.837027,1_balls,1_balls/metadata/20250620_192335_903739_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184827_073036_metadata.json,20250620_184827_073036,1,2,2025-06-20T18:48:35.432555,1_balls,1_balls/metadata/20250620_184827_073036_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170857_853588_metadata.json,20250621_170857_853588,1,2,2025-06-21T17:09:25.011762,1_balls,1_balls/metadata/20250621_170857_853588_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_171845_260873_metadata.json,20250621_171845_260873,1,2,2025-06-21T17:19:04.826516,1_balls,1_balls/metadata/20250621_171845_260873_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_171446_533571_metadata.json,20250621_171446_533571,1,2,2025-06-21T17:14:58.519623,1_balls,1_balls/metadata/20250621_171446_533571_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_175322_524831_metadata.json,20250621_175322_524831,1,2,2025-06-21T17:53:46.810019,1_balls,1_balls/metadata/20250621_175322_524831_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_173001_181411_metadata.json,20250621_173001_181411,1,2,2025-06-21T17:30:15.792554,1_balls,1_balls/metadata/20250621_173001_181411_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172555_108283_metadata.json,20250621_172555_108283,1,2,2025-06-21T17:26:06.116470,1_balls,1_balls/metadata/20250621_172555_108283_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_164444_875491_metadata.json,20250621_164444_875491,1,2,2025-06-21T16:45:02.021530,1_balls,1_balls/metadata/20250621_164444_875491_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172657_683994_metadata.json,20250621_172657_683994,1,2,2025-06-21T17:27:05.230362,1_balls,1_balls/metadata/20250621_172657_683994_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_180832_712555_metadata.json,20250620_180832_712555,1,2,2025-06-20T18:08:41.711523,1_balls,1_balls/metadata/20250620_180832_712555_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170146_796782_metadata.json,20250621_170146_796782,1,2,2025-06-21T17:01:51.962635,1_balls,1_balls/metadata/20250621_170146_796782_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175604_673973_metadata.json,20250620_175604_673973,1,2,2025-06-20T17:56:13.318872,1_balls,1_balls/metadata/20250620_175604_673973_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174123_541102_metadata.json,20250621_174123_541102,1,2,2025-06-21T17:41:29.701383,1_balls,1_balls/metadata/20250621_174123_541102_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183345_528517_metadata.json,20250620_183345_528517,1,2,2025-06-20T18:33:57.743933,1_balls,1_balls/metadata/20250620_183345_528517_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_171759_941074_metadata.json,20250621_171759_941074,1,2,2025-06-21T17:18:18.188609,1_balls,1_balls/metadata/20250621_171759_941074_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182459_848114_metadata.json,20250620_182459_848114,1,2,2025-06-20T18:25:15.845123,1_balls,1_balls/metadata/20250620_182459_848114_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_175212_036969_metadata.json,20250621_175212_036969,1,2,2025-06-21T17:52:22.091037,1_balls,1_balls/metadata/20250621_175212_036969_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_192114_160305_metadata.json,20250620_192114_160305,1,2,2025-06-20T19:21:20.368138,1_balls,1_balls/metadata/20250620_192114_160305_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165400_757203_metadata.json,20250621_165400_757203,1,2,2025-06-21T16:54:14.232576,1_balls,1_balls/metadata/20250621_165400_757203_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165900_628319_metadata.json,20250621_165900_628319,1,2,2025-06-21T16:59:11.797670,1_balls,1_balls/metadata/20250621_165900_628319_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174735_220926_metadata.json,20250621_174735_220926,1,2,2025-06-21T17:47:41.425142,1_balls,1_balls/metadata/20250621_174735_220926_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174326_395998_metadata.json,20250621_174326_395998,1,2,2025-06-21T17:43:50.479084,1_balls,1_balls/metadata/20250621_174326_395998_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184907_456187_metadata.json,20250620_184907_456187,1,2,2025-06-20T18:49:21.036584,1_balls,1_balls/metadata/20250620_184907_456187_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165605_525478_metadata.json,20250621_165605_525478,1,2,2025-06-21T16:56:15.560484,1_balls,1_balls/metadata/20250621_165605_525478_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184814_936468_metadata.json,20250620_184814_936468,1,2,2025-06-20T18:48:18.757547,1_balls,1_balls/metadata/20250620_184814_936468_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191050_071717_metadata.json,20250620_191050_071717,1,2,2025-06-20T19:11:05.867227,1_balls,1_balls/metadata/20250620_191050_071717_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190626_247995_metadata.json,20250620_190626_247995,1,2,2025-06-20T19:06:29.041398,1_balls,1_balls/metadata/20250620_190626_247995_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172841_092183_metadata.json,20250621_172841_092183,1,2,2025-06-21T17:28:43.716449,1_balls,1_balls/metadata/20250621_172841_092183_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172709_300379_metadata.json,20250621_172709_300379,1,2,2025-06-21T17:27:15.537480,1_balls,1_balls/metadata/20250621_172709_300379_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191536_471228_metadata.json,20250620_191536_471228,1,2,2025-06-20T19:15:38.075211,1_balls,1_balls/metadata/20250620_191536_471228_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183932_961484_metadata.json,20250620_183932_961484,1,2,2025-06-20T18:39:44.846722,1_balls,1_balls/metadata/20250620_183932_961484_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_175144_021018_metadata.json,20250621_175144_021018,1,2,2025-06-21T17:51:54.098034,1_balls,1_balls/metadata/20250621_175144_021018_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174652_836649_metadata.json,20250621_174652_836649,1,2,2025-06-21T17:46:59.039090,1_balls,1_balls/metadata/20250621_174652_836649_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172915_492733_metadata.json,20250621_172915_492733,1,2,2025-06-21T17:29:21.818463,1_balls,1_balls/metadata/20250621_172915_492733_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_180004_633336_metadata.json,20250620_180004_633336,1,2,2025-06-20T18:00:27.633836,1_balls,1_balls/metadata/20250620_180004_633336_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172806_948242_metadata.json,20250621_172806_948242,1,2,2025-06-21T17:28:13.119395,1_balls,1_balls/metadata/20250621_172806_948242_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183835_400448_metadata.json,20250620_183835_400448,1,2,2025-06-20T18:38:46.597738,1_balls,1_balls/metadata/20250620_183835_400448_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170607_772815_metadata.json,20250621_170607_772815,1,2,2025-06-21T17:06:27.253741,1_balls,1_balls/metadata/20250621_170607_772815_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_185135_496379_metadata.json,20250620_185135_496379,1,2,2025-06-20T18:51:51.583690,1_balls,1_balls/metadata/20250620_185135_496379_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_163117_836730_metadata.json,20250621_163117_836730,1,2,2025-06-21T16:31:29.983443,1_balls,1_balls/metadata/20250621_163117_836730_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165420_237422_metadata.json,20250621_165420_237422,1,2,2025-06-21T16:54:27.753533,1_balls,1_balls/metadata/20250621_165420_237422_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_171310_693970_metadata.json,20250621_171310_693970,1,2,2025-06-21T17:13:15.746739,1_balls,1_balls/metadata/20250621_171310_693970_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184150_536837_metadata.json,20250620_184150_536837,1,2,2025-06-20T18:42:13.412740,1_balls,1_balls/metadata/20250620_184150_536837_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170744_996029_metadata.json,20250621_170744_996029,1,2,2025-06-21T17:07:57.350776,1_balls,1_balls/metadata/20250621_170744_996029_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165449_701302_metadata.json,20250621_165449_701302,1,2,2025-06-21T16:54:59.701569,1_balls,1_balls/metadata/20250621_165449_701302_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_180651_752838_metadata.json,20250620_180651_752838,1,2,2025-06-20T18:07:02.902645,1_balls,1_balls/metadata/20250620_180651_752838_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_164832_748242_metadata.json,20250621_164832_748242,1,2,2025-06-21T16:48:55.796536,1_balls,1_balls/metadata/20250621_164832_748242_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183014_103916_metadata.json,20250620_183014_103916,1,2,2025-06-20T18:30:27.558041,1_balls,1_balls/metadata/20250620_183014_103916_metadata.json
