json_path,sample_id,ball_count,sequence_length,collection_time,folder_name,relative_path
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184353_552970_metadata.json,20250620_184353_552970,1,2,2025-06-20T18:43:58.729633,1_balls,1_balls/metadata/20250620_184353_552970_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183932_961484_metadata.json,20250620_183932_961484,1,2,2025-06-20T18:39:44.846722,1_balls,1_balls/metadata/20250620_183932_961484_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172915_492733_metadata.json,20250621_172915_492733,1,2,2025-06-21T17:29:21.818463,1_balls,1_balls/metadata/20250621_172915_492733_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183448_272873_metadata.json,20250620_183448_272873,1,2,2025-06-20T18:35:02.686885,1_balls,1_balls/metadata/20250620_183448_272873_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170303_941501_metadata.json,20250621_170303_941501,1,2,2025-06-21T17:03:06.659480,1_balls,1_balls/metadata/20250621_170303_941501_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174123_541102_metadata.json,20250621_174123_541102,1,2,2025-06-21T17:41:29.701383,1_balls,1_balls/metadata/20250621_174123_541102_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190600_336483_metadata.json,20250620_190600_336483,1,2,2025-06-20T19:06:07.894345,1_balls,1_balls/metadata/20250620_190600_336483_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182701_064527_metadata.json,20250620_182701_064527,1,2,2025-06-20T18:27:14.576004,1_balls,1_balls/metadata/20250620_182701_064527_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170313_677478_metadata.json,20250621_170313_677478,1,2,2025-06-21T17:03:20.024602,1_balls,1_balls/metadata/20250621_170313_677478_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183227_879748_metadata.json,20250620_183227_879748,1,2,2025-06-20T18:32:39.048968,1_balls,1_balls/metadata/20250620_183227_879748_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_192620_608413_metadata.json,20250620_192620_608413,1,2,2025-06-20T19:26:31.656238,1_balls,1_balls/metadata/20250620_192620_608413_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_164807_020488_metadata.json,20250621_164807_020488,1,2,2025-06-21T16:48:23.998552,1_balls,1_balls/metadata/20250621_164807_020488_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170545_644892_metadata.json,20250621_170545_644892,1,2,2025-06-21T17:05:58.025615,1_balls,1_balls/metadata/20250621_170545_644892_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175604_673973_metadata.json,20250620_175604_673973,1,2,2025-06-20T17:56:13.318872,1_balls,1_balls/metadata/20250620_175604_673973_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184827_073036_metadata.json,20250620_184827_073036,1,2,2025-06-20T18:48:35.432555,1_balls,1_balls/metadata/20250620_184827_073036_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_162721_411869_metadata.json,20250621_162721_411869,1,2,2025-06-21T16:27:40.916545,1_balls,1_balls/metadata/20250621_162721_411869_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191326_008805_metadata.json,20250620_191326_008805,1,2,2025-06-20T19:13:43.175210,1_balls,1_balls/metadata/20250620_191326_008805_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_180451_481220_metadata.json,20250620_180451_481220,1,2,2025-06-20T18:05:14.318694,1_balls,1_balls/metadata/20250620_180451_481220_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190520_663998_metadata.json,20250620_190520_663998,1,2,2025-06-20T19:05:25.837406,1_balls,1_balls/metadata/20250620_190520_663998_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165648_756912_metadata.json,20250621_165648_756912,1,2,2025-06-21T16:56:50.342512,1_balls,1_balls/metadata/20250621_165648_756912_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183254_208674_metadata.json,20250620_183254_208674,1,2,2025-06-20T18:32:55.834865,1_balls,1_balls/metadata/20250620_183254_208674_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174946_947530_metadata.json,20250621_174946_947530,1,2,2025-06-21T17:49:55.730027,1_balls,1_balls/metadata/20250621_174946_947530_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174326_395998_metadata.json,20250621_174326_395998,1,2,2025-06-21T17:43:50.479084,1_balls,1_balls/metadata/20250621_174326_395998_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174703_396170_metadata.json,20250621_174703_396170,1,2,2025-06-21T17:47:06.017110,1_balls,1_balls/metadata/20250621_174703_396170_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170135_796502_metadata.json,20250621_170135_796502,1,2,2025-06-21T17:01:40.797609,1_balls,1_balls/metadata/20250621_170135_796502_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175617_001746_metadata.json,20250620_175617_001746,1,2,2025-06-20T17:56:31.230030,1_balls,1_balls/metadata/20250620_175617_001746_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_164651_021235_metadata.json,20250621_164651_021235,1,2,2025-06-21T16:47:03.266718,1_balls,1_balls/metadata/20250621_164651_021235_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_171629_276884_metadata.json,20250621_171629_276884,1,2,2025-06-21T17:16:41.433574,1_balls,1_balls/metadata/20250621_171629_276884_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172452_140232_metadata.json,20250621_172452_140232,1,2,2025-06-21T17:25:09.362373,1_balls,1_balls/metadata/20250621_172452_140232_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_162744_588676_metadata.json,20250621_162744_588676,1,2,2025-06-21T16:28:13.426586,1_balls,1_balls/metadata/20250621_162744_588676_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174555_516252_metadata.json,20250621_174555_516252,1,2,2025-06-21T17:45:59.406098,1_balls,1_balls/metadata/20250621_174555_516252_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190336_160204_metadata.json,20250620_190336_160204,1,2,2025-06-20T19:03:43.699362,1_balls,1_balls/metadata/20250620_190336_160204_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172519_076138_metadata.json,20250621_172519_076138,1,2,2025-06-21T17:25:35.127480,1_balls,1_balls/metadata/20250621_172519_076138_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_171105_365215_metadata.json,20250621_171105_365215,1,2,2025-06-21T17:11:14.809641,1_balls,1_balls/metadata/20250621_171105_365215_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190653_880168_metadata.json,20250620_190653_880168,1,2,2025-06-20T19:07:00.233294,1_balls,1_balls/metadata/20250620_190653_880168_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_180721_960779_metadata.json,20250620_180721_960779,1,2,2025-06-20T18:07:44.807544,1_balls,1_balls/metadata/20250620_180721_960779_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184654_272079_metadata.json,20250620_184654_272079,1,2,2025-06-20T18:47:04.228699,1_balls,1_balls/metadata/20250620_184654_272079_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_180221_441752_metadata.json,20250620_180221_441752,1,2,2025-06-20T18:02:34.558780,1_balls,1_balls/metadata/20250620_180221_441752_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191726_360093_metadata.json,20250620_191726_360093,1,2,2025-06-20T19:17:33.855150,1_balls,1_balls/metadata/20250620_191726_360093_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182459_848114_metadata.json,20250620_182459_848114,1,2,2025-06-20T18:25:15.845123,1_balls,1_balls/metadata/20250620_182459_848114_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175800_193518_metadata.json,20250620_175800_193518,1,2,2025-06-20T17:58:08.812873,1_balls,1_balls/metadata/20250620_175800_193518_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172110_013147_metadata.json,20250621_172110_013147,1,2,2025-06-21T17:21:21.016525,1_balls,1_balls/metadata/20250621_172110_013147_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_164444_875491_metadata.json,20250621_164444_875491,1,2,2025-06-21T16:45:02.021530,1_balls,1_balls/metadata/20250621_164444_875491_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174149_845599_metadata.json,20250621_174149_845599,1,2,2025-06-21T17:42:13.077151,1_balls,1_balls/metadata/20250621_174149_845599_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_163157_629074_metadata.json,20250621_163157_629074,1,2,2025-06-21T16:32:17.044485,1_balls,1_balls/metadata/20250621_163157_629074_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_171552_700324_metadata.json,20250621_171552_700324,1,2,2025-06-21T17:16:05.608674,1_balls,1_balls/metadata/20250621_171552_700324_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_192509_288109_metadata.json,20250620_192509_288109,1,2,2025-06-20T19:25:16.688037,1_balls,1_balls/metadata/20250620_192509_288109_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172428_052145_metadata.json,20250621_172428_052145,1,2,2025-06-21T17:24:47.495562,1_balls,1_balls/metadata/20250621_172428_052145_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183128_768736_metadata.json,20250620_183128_768736,1,2,2025-06-20T18:31:38.609026,1_balls,1_balls/metadata/20250620_183128_768736_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172709_300379_metadata.json,20250621_172709_300379,1,2,2025-06-21T17:27:15.537480,1_balls,1_balls/metadata/20250621_172709_300379_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_175122_675809_metadata.json,20250621_175122_675809,1,2,2025-06-21T17:51:39.713979,1_balls,1_balls/metadata/20250621_175122_675809_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_164353_763089_metadata.json,20250621_164353_763089,1,2,2025-06-21T16:44:18.034792,1_balls,1_balls/metadata/20250621_164353_763089_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_180651_752838_metadata.json,20250620_180651_752838,1,2,2025-06-20T18:07:02.902645,1_balls,1_balls/metadata/20250620_180651_752838_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_173124_765293_metadata.json,20250621_173124_765293,1,2,2025-06-21T17:31:37.054381,1_balls,1_balls/metadata/20250621_173124_765293_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174725_445207_metadata.json,20250621_174725_445207,1,2,2025-06-21T17:47:32.845989,1_balls,1_balls/metadata/20250621_174725_445207_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_163117_836730_metadata.json,20250621_163117_836730,1,2,2025-06-21T16:31:29.983443,1_balls,1_balls/metadata/20250621_163117_836730_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190133_799626_metadata.json,20250620_190133_799626,1,2,2025-06-20T19:01:37.675375,1_balls,1_balls/metadata/20250620_190133_799626_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165506_933393_metadata.json,20250621_165506_933393,1,2,2025-06-21T16:55:12.049650,1_balls,1_balls/metadata/20250621_165506_933393_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191748_671766_metadata.json,20250620_191748_671766,1,2,2025-06-20T19:18:02.133104,1_balls,1_balls/metadata/20250620_191748_671766_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191252_392642_metadata.json,20250620_191252_392642,1,2,2025-06-20T19:13:12.939249,1_balls,1_balls/metadata/20250620_191252_392642_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183509_320788_metadata.json,20250620_183509_320788,1,2,2025-06-20T18:35:34.824809,1_balls,1_balls/metadata/20250620_183509_320788_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_170534_396930_metadata.json,20250621_170534_396930,1,2,2025-06-21T17:05:39.655554,1_balls,1_balls/metadata/20250621_170534_396930_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183835_400448_metadata.json,20250620_183835_400448,1,2,2025-06-20T18:38:46.597738,1_balls,1_balls/metadata/20250620_183835_400448_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191016_656082_metadata.json,20250620_191016_656082,1,2,2025-06-20T19:10:26.363284,1_balls,1_balls/metadata/20250620_191016_656082_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165900_628319_metadata.json,20250621_165900_628319,1,2,2025-06-21T16:59:11.797670,1_balls,1_balls/metadata/20250621_165900_628319_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_175054_196574_metadata.json,20250621_175054_196574,1,2,2025-06-21T17:51:15.967067,1_balls,1_balls/metadata/20250621_175054_196574_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_171506_445303_metadata.json,20250621_171506_445303,1,2,2025-06-21T17:15:18.530667,1_balls,1_balls/metadata/20250621_171506_445303_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172639_700748_metadata.json,20250621_172639_700748,1,2,2025-06-21T17:26:43.815363,1_balls,1_balls/metadata/20250621_172639_700748_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165952_156942_metadata.json,20250621_165952_156942,1,2,2025-06-21T17:00:17.588551,1_balls,1_balls/metadata/20250621_165952_156942_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_180416_833705_metadata.json,20250620_180416_833705,1,2,2025-06-20T18:04:29.041654,1_balls,1_balls/metadata/20250620_180416_833705_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182520_056498_metadata.json,20250620_182520_056498,1,2,2025-06-20T18:25:22.806260,1_balls,1_balls/metadata/20250620_182520_056498_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174318_508052_metadata.json,20250621_174318_508052,1,2,2025-06-21T17:43:22.369139,1_balls,1_balls/metadata/20250621_174318_508052_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_164610_109386_metadata.json,20250621_164610_109386,1,2,2025-06-21T16:46:17.341536,1_balls,1_balls/metadata/20250621_164610_109386_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_163019_357436_metadata.json,20250621_163019_357436,1,2,2025-06-21T16:30:32.500480,1_balls,1_balls/metadata/20250621_163019_357436_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_192526_104044_metadata.json,20250620_192526_104044,1,2,2025-06-20T19:25:35.891032,1_balls,1_balls/metadata/20250620_192526_104044_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172806_948242_metadata.json,20250621_172806_948242,1,2,2025-06-21T17:28:13.119395,1_balls,1_balls/metadata/20250621_172806_948242_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182627_000875_metadata.json,20250620_182627_000875,1,2,2025-06-20T18:26:40.096050,1_balls,1_balls/metadata/20250620_182627_000875_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_173053_268987_metadata.json,20250621_173053_268987,1,2,2025-06-21T17:30:57.245432,1_balls,1_balls/metadata/20250621_173053_268987_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191347_920217_metadata.json,20250620_191347_920217,1,2,2025-06-20T19:14:00.268266,1_balls,1_balls/metadata/20250620_191347_920217_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165420_237422_metadata.json,20250621_165420_237422,1,2,2025-06-21T16:54:27.753533,1_balls,1_balls/metadata/20250621_165420_237422_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_164832_748242_metadata.json,20250621_164832_748242,1,2,2025-06-21T16:48:55.796536,1_balls,1_balls/metadata/20250621_164832_748242_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_185025_095658_metadata.json,20250620_185025_095658,1,2,2025-06-20T18:50:32.546704,1_balls,1_balls/metadata/20250620_185025_095658_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_164736_940174_metadata.json,20250621_164736_940174,1,2,2025-06-21T16:47:45.520517,1_balls,1_balls/metadata/20250621_164736_940174_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165433_613423_metadata.json,20250621_165433_613423,1,2,2025-06-21T16:54:41.215550,1_balls,1_balls/metadata/20250621_165433_613423_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175722_192813_metadata.json,20250620_175722_192813,1,2,2025-06-20T17:57:29.577823,1_balls,1_balls/metadata/20250620_175722_192813_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165553_493492_metadata.json,20250621_165553_493492,1,2,2025-06-21T16:56:00.622547,1_balls,1_balls/metadata/20250621_165553_493492_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182347_863099_metadata.json,20250620_182347_863099,1,2,2025-06-20T18:24:00.155189,1_balls,1_balls/metadata/20250620_182347_863099_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175912_225772_metadata.json,20250620_175912_225772,1,2,2025-06-20T17:59:32.841813,1_balls,1_balls/metadata/20250620_175912_225772_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174528_061167_metadata.json,20250621_174528_061167,1,2,2025-06-21T17:45:38.002049,1_balls,1_balls/metadata/20250621_174528_061167_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184054_736824_metadata.json,20250620_184054_736824,1,2,2025-06-20T18:41:15.531757,1_balls,1_balls/metadata/20250620_184054_736824_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184321_735723_metadata.json,20250620_184321_735723,1,2,2025-06-20T18:43:28.054715,1_balls,1_balls/metadata/20250620_184321_735723_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_185430_104639_metadata.json,20250620_185430_104639,1,2,2025-06-20T18:54:47.220542,1_balls,1_balls/metadata/20250620_185430_104639_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_165638_092815_metadata.json,20250621_165638_092815,1,2,2025-06-21T16:56:41.881543,1_balls,1_balls/metadata/20250621_165638_092815_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172841_092183_metadata.json,20250621_172841_092183,1,2,2025-06-21T17:28:43.716449,1_balls,1_balls/metadata/20250621_172841_092183_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184150_536837_metadata.json,20250620_184150_536837,1,2,2025-06-20T18:42:13.412740,1_balls,1_balls/metadata/20250620_184150_536837_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_163348_684929_metadata.json,20250621_163348_684929,1,2,2025-06-21T16:34:11.858608,1_balls,1_balls/metadata/20250621_163348_684929_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190626_247995_metadata.json,20250620_190626_247995,1,2,2025-06-20T19:06:29.041398,1_balls,1_balls/metadata/20250620_190626_247995_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190923_543635_metadata.json,20250620_190923_543635,1,2,2025-06-20T19:09:42.907235,1_balls,1_balls/metadata/20250620_190923_543635_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_173042_420448_metadata.json,20250621_173042_420448,1,2,2025-06-21T17:30:49.961531,1_balls,1_balls/metadata/20250621_173042_420448_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_191833_416362_metadata.json,20250620_191833_416362,1,2,2025-06-20T19:18:44.699238,1_balls,1_balls/metadata/20250620_191833_416362_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_180846_952335_metadata.json,20250620_180846_952335,1,2,2025-06-20T18:08:57.756559,1_balls,1_balls/metadata/20250620_180846_952335_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_174652_836649_metadata.json,20250621_174652_836649,1,2,2025-06-21T17:46:59.039090,1_balls,1_balls/metadata/20250621_174652_836649_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182811_016850_metadata.json,20250620_182811_016850,1,2,2025-06-20T18:28:25.991199,1_balls,1_balls/metadata/20250620_182811_016850_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182403_552488_metadata.json,20250620_182403_552488,1,2,2025-06-20T18:24:18.041148,1_balls,1_balls/metadata/20250620_182403_552488_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_175818_705657_metadata.json,20250620_175818_705657,1,2,2025-06-20T17:58:27.284994,1_balls,1_balls/metadata/20250620_175818_705657_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_190121_016013_metadata.json,20250620_190121_016013,1,2,2025-06-20T19:01:26.060454,1_balls,1_balls/metadata/20250620_190121_016013_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250625_142226_437110_metadata.json,20250625_142226_437110,1,2,2025-06-25T14:22:33.966116,1_balls,1_balls/metadata/20250625_142226_437110_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_184708_472205_metadata.json,20250620_184708_472205,1,2,2025-06-20T18:47:14.758780,1_balls,1_balls/metadata/20250620_184708_472205_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_183909_800986_metadata.json,20250620_183909_800986,1,2,2025-06-20T18:39:21.688820,1_balls,1_balls/metadata/20250620_183909_800986_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250620_182645_727117_metadata.json,20250620_182645_727117,1,2,2025-06-20T18:26:58.041047,1_balls,1_balls/metadata/20250620_182645_727117_metadata.json
scratch/Ball_counting_CNN/ball_data_collection/1_balls/metadata/20250621_172746_292485_metadata.json,20250621_172746_292485,1,2,2025-06-21T17:27:51.350386,1_balls,1_balls/metadata/20250621_172746_292485_metadata.json
